Station: Jungfraujoch
High alpine
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
06.04.2015 11:00;75.0;0.1;0.0;0.10;1.3;0.3;-16.8;;816.7
06.04.2015 12:00;73.5;0.1;0.0;0.10;0.4;0.1;-16.4;;906.0
06.04.2015 13:00;73.9;0.1;0.0;0.10;0.4;0.3;-16.9;;935.5
06.04.2015 14:00;74.5;0.1;0.0;0.10;0.0;0.3;-16.7;;921.5
06.04.2015 15:00;73.2;0.1;0.0;0.10;2.7;0.2;-16.2;;881.8
06.04.2015 16:00;73.0;0.1;0.0;0.10;0.4;0.1;-16.1;;732.5
06.04.2015 17:00;75.4;0.2;0.0;0.10;0.0;0.3;-16.8;;565.3
06.04.2015 18:00;73.8;0.3;0.1;0.10;1.7;0.5;-17.6;;315.3
06.04.2015 19:00;77.3;0.3;0.1;0.10;1.6;0.4;-17.4;;117.5
06.04.2015 20:00;87.9;0.3;0.3;0.10;1.6;0.3;-17.4;;0.0
06.04.2015 21:00;89.4;0.3;0.5;0.10;1.1;0.3;-16.8;;0.0
06.04.2015 22:00;83.1;0.3;0.3;0.10;0.8;0.3;-16.5;;0.0
06.04.2015 23:00;81.2;0.2;0.2;0.10;0.3;0.2;-16.4;;0.0
07.04.2015 00:00;82.8;0.3;0.2;;3.1;0.3;-16.5;;0.0
07.04.2015 01:00;82.1;0.2;0.2;0.10;0.5;0.2;-16.9;;0.0
07.04.2015 02:00;78.6;0.2;0.2;0.10;;0.2;-16.7;;0.0
07.04.2015 03:00;81.2;0.2;0.2;0.10;0.0;0.2;-16.6;;0.0
07.04.2015 04:00;84.4;0.2;0.3;0.10;0.3;0.2;-17.2;;0.0
07.04.2015 05:00;86.6;0.2;0.2;0.10;0.0;0.2;-16.9;;0.0
07.04.2015 06:00;87.8;0.1;0.1;0.10;0.3;0.1;-15.6;;0.0
07.04.2015 07:00;88.3;0.1;0.1;0.10;0.3;0.1;-15.4;;16.7
07.04.2015 08:00;90.2;0.1;0.1;0.10;1.2;0.2;-14.6;;270.8
07.04.2015 09:00;88.0;0.2;0.1;0.10;1.4;0.3;-13.3;;502.3
07.04.2015 10:00;87.7;0.2;0.2;0.10;1.9;0.3;-12.7;;690.0
07.04.2015 11:00;86.4;0.2;0.2;0.10;0.7;0.3;-11.7;;832.2
07.04.2015 12:00;87.6;0.2;0.2;0.10;1.7;0.2;-10.8;;920.2
07.04.2015 13:00;87.9;0.1;0.3;0.10;1.4;0.2;-11.1;;947.2
07.04.2015 14:00;87.9;0.2;;0.10;1.1;0.3;-10.1;;913.2
07.04.2015 15:00;87.7;0.1;0.3;0.10;2.5;0.2;-9.2;;819.8
07.04.2015 16:00;87.5;0.1;0.3;0.10;1.3;0.2;-8.9;;672.3
07.04.2015 17:00;87.0;0.1;0.4;0.10;0.9;0.2;-9.4;;491.0
07.04.2015 18:00;82.1;0.1;0.2;0.10;3.2;0.1;-9.5;;285.2
07.04.2015 19:00;71.4;0.1;0.1;0.10;3.3;0.1;-9.5;;79.7
07.04.2015 20:00;71.3;0.1;0.1;0.10;1.4;0.2;-10.2;;0.0
07.04.2015 21:00;74.5;;0.1;0.10;1.0;;-10.1;;0.0
07.04.2015 22:00;77.9;;0.1;0.10;0.3;;-10.0;;0.0
07.04.2015 23:00;81.6;;0.1;0.10;0.0;;-9.6;;0.0
08.04.2015 00:00;84.2;;0.1;0.10;2.7;;-9.5;;0.0
08.04.2015 01:00;81.5;0.3;0.1;0.10;1.3;0.4;-9.4;;0.0
08.04.2015 02:00;84.0;0.1;0.0;0.10;1.2;0.2;-9.3;;0.0
08.04.2015 03:00;81.4;0.1;0.1;0.10;1.7;0.1;-9.5;;0.0
08.04.2015 04:00;80.2;0.2;0.1;0.10;3.0;0.3;-10.0;;0.0
08.04.2015 05:00;84.5;0.2;0.1;0.10;1.6;0.3;-9.4;;0.0
08.04.2015 06:00;84.3;0.1;0.1;0.10;1.2;0.1;-10.2;;0.0
08.04.2015 07:00;79.7;0.1;0.1;0.10;1.2;0.1;-10.6;;17.5
08.04.2015 08:00;77.6;0.1;0.1;0.10;3.2;0.1;-10.0;;258.8
08.04.2015 09:00;83.7;0.1;0.1;0.10;1.2;0.1;-9.0;;466.7
08.04.2015 10:00;83.9;0.1;0.1;0.10;1.9;0.1;-7.4;;676.8
08.04.2015 11:00;85.2;0.1;0.1;0.10;1.5;0.1;-5.8;;821.2
08.04.2015 12:00;87.4;0.0;0.1;0.10;1.8;0.1;-4.2;;909.3
08.04.2015 13:00;86.9;0.1;0.1;0.10;2.6;0.2;-2.7;;940.5
08.04.2015 14:00;85.2;0.1;0.1;0.10;4.2;0.2;-1.6;;909.3
08.04.2015 15:00;84.6;0.1;0.1;0.10;4.3;0.1;-0.4;;817.7
08.04.2015 16:00;83.1;0.1;0.1;0.10;1.3;0.1;0.1;;676.5
08.04.2015 17:00;82.7;0.1;0.1;0.10;0.3;0.1;0.5;;493.3
08.04.2015 18:00;83.0;0.1;0.0;0.10;1.2;0.1;0.7;;287.2
08.04.2015 19:00;82.3;0.1;0.1;0.10;2.8;0.1;-0.4;;83.3
08.04.2015 20:00;80.5;0.1;0.1;0.10;3.1;0.1;-2.1;;0.2
08.04.2015 21:00;81.1;0.1;0.1;0.10;1.7;0.1;-3.0;;0.0
08.04.2015 22:00;81.5;0.1;0.0;0.10;0.4;0.1;-4.5;;0.0
08.04.2015 23:00;81.2;0.0;0.1;0.10;4.8;0.0;-4.8;;0.0
09.04.2015 00:00;80.4;0.1;0.1;0.10;2.7;0.1;-4.7;;0.0
09.04.2015 01:00;80.2;0.0;0.1;0.10;7.6;0.0;-4.3;;0.0
09.04.2015 02:00;77.4;0.0;0.1;0.10;5.2;0.0;-4.3;;0.0
09.04.2015 03:00;76.7;0.0;0.1;0.10;1.9;0.0;-4.4;;0.0
09.04.2015 04:00;75.0;0.0;0.1;0.10;0.0;0.0;-4.1;;0.0
09.04.2015 05:00;79.5;0.0;0.1;0.10;1.0;0.0;-3.7;;0.0
09.04.2015 06:00;78.7;0.0;0.1;0.10;1.8;0.0;-4.0;;0.0
09.04.2015 07:00;81.8;0.1;0.1;0.10;2.1;0.1;-4.6;;16.0
09.04.2015 08:00;84.5;0.1;0.1;0.10;2.4;0.1;-4.4;;266.2
09.04.2015 09:00;82.8;0.1;0.1;0.10;1.4;0.1;-4.3;;498.2
09.04.2015 10:00;82.7;0.1;0.1;0.10;1.4;0.1;-4.4;;683.2
09.04.2015 11:00;81.0;0.1;0.1;0.10;1.5;0.1;-4.0;;824.5
09.04.2015 12:00;80.7;0.0;0.1;0.10;1.3;0.1;-3.8;;914.3
09.04.2015 13:00;81.1;0.1;0.1;0.10;1.3;0.1;-3.8;;938.5
09.04.2015 14:00;81.6;0.1;0.1;0.10;2.2;0.1;-3.7;;907.0
09.04.2015 15:00;81.3;0.1;;;2.0;0.1;-3.0;;817.5
09.04.2015 16:00;81.3;0.1;0.2;;2.1;0.1;-2.7;;676.0
09.04.2015 17:00;81.4;0.1;0.1;0.10;2.3;0.1;-1.9;;493.5
09.04.2015 18:00;82.6;0.1;0.1;0.10;0.8;0.1;-2.5;;288.3
09.04.2015 19:00;82.7;0.1;0.1;0.10;2.1;0.1;-2.2;;85.5
09.04.2015 20:00;82.1;0.1;0.1;0.10;2.9;0.1;-3.5;;0.2
09.04.2015 21:00;81.1;0.1;0.1;0.10;3.9;0.1;-4.0;;0.0
09.04.2015 22:00;81.7;0.1;0.1;0.10;2.2;0.1;-4.3;;0.0
09.04.2015 23:00;73.3;0.1;0.1;0.10;1.9;0.1;-3.3;;0.0
10.04.2015 00:00;72.2;0.1;0.1;0.10;1.5;0.1;-3.5;;0.0
10.04.2015 01:00;76.1;0.1;0.1;0.10;0.8;0.1;-3.9;;0.0
10.04.2015 02:00;80.9;0.1;0.1;0.10;1.3;0.1;-3.8;;0.0
10.04.2015 03:00;77.9;0.1;0.1;0.10;1.7;0.1;-4.0;;0.0
10.04.2015 04:00;72.6;0.1;0.1;0.10;0.6;0.1;-4.8;;0.0
10.04.2015 05:00;69.0;0.1;0.1;0.10;0.0;0.1;-5.1;;0.0
10.04.2015 06:00;68.3;0.0;0.1;0.10;1.6;0.0;-5.2;;0.0
10.04.2015 07:00;68.2;0.0;0.1;0.10;0.0;0.0;-5.2;;22.3
10.04.2015 08:00;68.3;0.0;0.1;0.10;0.8;0.1;-4.3;;265.3
10.04.2015 09:00;68.4;0.0;0.1;0.10;1.8;0.1;-3.8;;479.3
10.04.2015 10:00;68.2;0.1;0.1;0.10;1.0;0.1;-4.0;;657.3
10.04.2015 11:00;70.2;0.1;0.1;0.10;1.0;0.1;-4.2;;823.8
10.04.2015 12:00;72.6;0.1;0.1;0.10;2.2;0.1;-4.2;;855.5
10.04.2015 13:00;77.1;0.1;0.1;0.10;1.1;0.1;-3.9;;877.5
10.04.2015 14:00;84.0;0.1;0.2;0.10;3.6;0.2;-4.2;;796.5
10.04.2015 15:00;89.1;0.2;0.2;0.10;6.4;0.2;-4.2;;785.8
10.04.2015 16:00;91.8;0.1;0.2;0.10;5.6;0.2;-3.8;;652.7
10.04.2015 17:00;93.8;0.2;0.2;0.10;5.4;0.2;-4.4;;435.7
10.04.2015 18:00;103.0;0.3;0.2;0.10;8.3;0.3;-6.8;;151.3
10.04.2015 19:00;100.7;0.4;0.1;0.10;10.4;0.4;-7.6;;53.7
10.04.2015 20:00;101.0;0.7;0.1;0.10;10.3;0.7;-7.7;;0.3
10.04.2015 21:00;97.8;1.0;0.1;0.10;12.0;1.0;-8.0;;0.0
10.04.2015 22:00;96.5;1.0;0.1;0.10;9.1;1.0;-8.0;;0.0
10.04.2015 23:00;94.1;1.4;0.1;0.10;9.2;1.4;-8.2;;0.0
11.04.2015 00:00;91.7;1.3;0.1;0.10;14.2;1.3;-8.2;;0.0
11.04.2015 01:00;88.9;1.0;0.0;0.10;13.6;1.0;-8.8;;0.0
11.04.2015 02:00;89.8;1.1;0.0;0.10;12.2;1.1;-8.9;;0.0
11.04.2015 03:00;89.1;0.9;0.1;0.10;10.9;0.9;-8.8;;0.0
11.04.2015 04:00;84.9;0.3;0.1;0.10;11.7;0.4;-9.0;;0.0
11.04.2015 05:00;85.1;0.3;0.0;0.10;13.6;0.3;-9.0;;0.0
11.04.2015 06:00;87.3;0.4;0.1;0.10;14.3;0.4;-9.3;;0.0
11.04.2015 07:00;85.9;0.3;0.1;0.10;11.8;0.3;-9.4;;29.3
11.04.2015 08:00;84.2;0.2;0.1;0.10;10.3;0.2;-9.6;;139.5
11.04.2015 09:00;82.8;0.1;0.0;0.10;7.4;0.2;-9.5;;364.7
11.04.2015 10:00;79.7;0.1;0.0;0.10;5.5;0.1;-8.9;;426.8
11.04.2015 11:00;80.9;0.1;0.1;0.10;4.2;0.2;-9.0;;492.7
11.04.2015 12:00;83.3;0.1;0.1;0.10;3.6;0.2;-8.6;;555.8
11.04.2015 13:00;81.1;0.1;0.1;0.10;3.2;0.2;-8.6;;633.7
11.04.2015 14:00;79.8;0.1;0.0;0.10;3.0;0.2;-8.3;;461.3
11.04.2015 15:00;77.6;0.1;0.0;0.10;2.0;0.1;-8.6;;351.8
11.04.2015 16:00;78.6;0.1;;0.10;2.5;0.2;-8.3;;264.8
11.04.2015 17:00;76.2;0.1;0.1;0.10;2.0;0.2;-8.7;;143.0
11.04.2015 18:00;76.0;0.1;0.1;0.10;0.9;0.1;-9.0;;62.3
11.04.2015 19:00;76.3;0.1;0.0;0.10;0.9;0.1;-8.8;;31.3
11.04.2015 20:00;75.9;0.1;0.0;0.10;0.2;0.1;-9.3;;0.0
11.04.2015 21:00;75.9;0.1;0.1;0.10;1.4;0.1;-9.4;;0.0
11.04.2015 22:00;76.9;0.1;0.1;0.10;;0.1;-9.7;;0.0
11.04.2015 23:00;75.1;0.1;0.1;0.10;0.7;0.1;-9.4;;0.0
12.04.2015 00:00;73.0;0.1;0.0;0.10;0.4;0.1;-9.3;;0.0
12.04.2015 01:00;72.6;0.1;0.1;0.10;1.0;0.1;-8.7;;0.0
12.04.2015 02:00;73.4;0.1;0.1;0.10;;0.1;-8.4;;0.0
12.04.2015 03:00;76.7;0.1;0.1;0.10;0.0;0.1;-8.3;;0.0
12.04.2015 04:00;75.9;0.0;0.0;0.10;3.5;0.1;-8.4;;0.0
12.04.2015 05:00;80.6;0.1;0.1;0.10;1.2;0.1;-8.2;;0.0
12.04.2015 06:00;76.9;0.1;0.0;0.10;1.4;0.1;-7.7;;0.3
12.04.2015 07:00;67.9;0.0;0.1;;0.0;0.1;-7.2;;51.2
12.04.2015 08:00;67.9;0.0;0.1;0.10;0.2;0.1;-6.8;;227.7
12.04.2015 09:00;68.0;0.0;0.1;0.10;0.0;0.0;-6.3;;469.3
12.04.2015 10:00;68.1;0.0;0.1;0.10;0.0;0.0;-6.1;;630.2
12.04.2015 11:00;67.6;0.0;0.1;0.10;0.0;0.1;-5.7;;812.3
12.04.2015 12:00;67.5;0.1;0.0;0.10;1.3;0.1;-5.3;;899.8
12.04.2015 13:00;67.9;0.1;0.1;0.10;1.0;0.1;-5.0;;938.2
12.04.2015 14:00;69.1;0.1;0.0;0.10;0.2;0.1;-4.4;;903.2
12.04.2015 15:00;70.9;0.1;0.1;0.10;0.0;0.1;-4.1;;801.8
12.04.2015 16:00;74.9;0.1;0.1;0.10;0.0;0.1;-4.0;;650.0
12.04.2015 17:00;76.9;0.1;0.1;0.10;2.0;0.1;-4.4;;474.3
12.04.2015 18:00;78.3;0.1;0.1;0.10;2.1;0.1;-4.9;;294.3
12.04.2015 19:00;77.5;0.1;0.1;0.10;2.6;0.1;-6.2;;93.5
12.04.2015 20:00;82.2;0.1;0.1;0.10;2.9;0.1;-6.7;;0.7
12.04.2015 21:00;83.1;0.1;0.1;0.10;1.0;0.1;-7.1;;0.0
12.04.2015 22:00;83.0;0.1;0.1;0.10;1.8;0.1;-7.3;;0.0
12.04.2015 23:00;77.5;0.1;0.1;0.10;;0.1;-7.6;;0.0
13.04.2015 00:00;77.5;0.1;0.1;0.10;0.0;0.1;-7.9;;0.0
13.04.2015 01:00;75.2;0.1;0.1;0.10;2.8;0.1;-7.9;;0.0
13.04.2015 02:00;74.4;0.1;0.1;0.10;1.2;0.1;-8.0;;0.0
13.04.2015 03:00;75.5;0.1;0.1;0.10;3.3;0.1;-8.2;;0.0
13.04.2015 04:00;76.4;0.1;0.1;0.10;3.1;0.1;-8.7;;0.0
13.04.2015 05:00;75.8;0.1;0.1;0.10;2.9;0.1;-8.4;;0.0
13.04.2015 06:00;76.5;0.1;0.1;0.10;0.7;0.1;-8.6;;0.7
13.04.2015 07:00;74.1;0.1;0.1;0.10;1.9;0.1;-8.3;;23.8
13.04.2015 08:00;73.3;0.1;0.1;0.10;2.5;0.1;-7.9;;272.7
13.04.2015 09:00;76.0;0.1;0.1;0.10;2.6;0.1;-8.2;;517.3
13.04.2015 10:00;72.3;0.1;0.1;0.10;2.9;0.1;-7.9;;698.0
13.04.2015 11:00;70.7;0.0;0.1;0.10;2.1;0.1;-7.8;;835.8
13.04.2015 12:00;73.6;0.0;0.1;0.10;0.1;0.1;-7.2;;916.7
13.04.2015 13:00;76.3;;0.2;0.10;1.6;;-6.8;;950.8
13.04.2015 14:00;76.4;0.1;0.2;0.10;1.0;0.2;-6.8;;919.8
13.04.2015 15:00;78.5;0.2;0.1;0.10;1.5;0.3;-6.2;;855.8
13.04.2015 16:00;80.4;0.2;0.1;0.10;3.5;0.3;-6.4;;652.3
13.04.2015 17:00;82.4;0.3;;0.10;4.7;0.4;-5.8;;336.7
13.04.2015 18:00;80.6;0.2;0.1;0.10;6.0;0.3;-6.5;;276.2
13.04.2015 19:00;79.0;0.2;0.1;0.10;5.8;0.2;-7.4;;104.5
13.04.2015 20:00;76.1;0.2;0.1;0.10;5.3;0.2;-8.0;;0.8
13.04.2015 21:00;74.1;0.1;0.1;0.10;5.0;0.1;-8.1;;0.0
13.04.2015 22:00;76.2;0.1;0.2;0.10;1.9;0.1;-8.4;;0.0
13.04.2015 23:00;78.2;0.1;0.1;0.10;2.6;0.1;-8.8;;0.0
14.04.2015 00:00;78.7;0.2;0.1;0.10;2.6;0.2;-9.1;;0.0
14.04.2015 01:00;82.4;0.1;0.1;0.10;2.6;0.1;-8.0;;0.0
14.04.2015 02:00;85.5;0.1;0.1;0.10;1.5;0.1;-8.3;;0.0
14.04.2015 03:00;85.6;0.1;0.1;0.10;0.2;0.1;-8.4;;0.0
14.04.2015 04:00;85.1;0.1;0.1;0.10;0.0;0.1;-8.4;;0.0
14.04.2015 05:00;85.9;0.1;0.1;0.10;1.3;0.1;-8.6;;0.0
14.04.2015 06:00;86.4;0.1;0.1;0.10;1.7;0.1;-8.7;;0.8
14.04.2015 07:00;86.6;0.1;0.1;0.10;4.2;0.1;-8.2;;53.5
14.04.2015 08:00;86.4;0.1;0.1;0.10;1.8;0.1;-8.0;;131.0
14.04.2015 09:00;86.7;0.1;0.1;0.10;2.5;0.2;-7.4;;279.0
14.04.2015 10:00;86.7;0.1;0.1;0.10;1.1;0.1;-7.3;;286.3
14.04.2015 11:00;86.0;0.1;0.1;0.10;0.5;0.1;-6.9;;346.8
14.04.2015 12:00;84.2;0.1;0.1;0.10;0.5;0.1;-6.2;;354.7
14.04.2015 13:00;79.4;;0.1;0.10;2.0;;-6.0;;391.8
14.04.2015 14:00;77.3;0.1;0.1;0.10;3.4;0.1;-6.0;;525.3
14.04.2015 15:00;77.2;0.1;0.1;0.10;0.3;0.1;-5.3;;764.7
14.04.2015 16:00;75.8;0.1;0.1;0.10;1.5;0.1;-4.8;;695.2
14.04.2015 17:00;74.9;0.1;0.1;0.10;1.3;0.1;-4.8;;508.5
14.04.2015 18:00;75.3;0.0;0.1;0.10;1.6;0.1;-5.2;;303.2
14.04.2015 19:00;76.7;0.1;0.1;0.10;2.4;0.1;-5.8;;98.2
14.04.2015 20:00;79.6;0.1;0.1;0.10;0.9;0.1;-6.0;;1.3
14.04.2015 21:00;80.9;0.1;0.1;0.10;2.0;0.1;-5.5;;0.0
14.04.2015 22:00;85.4;0.1;0.1;;1.9;0.1;-4.7;;0.0
14.04.2015 23:00;90.5;0.1;0.1;;0.7;0.1;-4.2;;0.0
15.04.2015 00:00;99.7;0.1;0.1;0.10;0.8;0.1;-2.4;;0.0
15.04.2015 01:00;104.4;0.1;0.1;0.10;2.6;0.1;-2.1;;0.0
15.04.2015 02:00;105.9;0.1;0.1;0.10;0.8;0.1;-2.4;;0.0
15.04.2015 03:00;105.9;0.1;0.1;0.10;2.0;0.1;-2.4;;0.0
15.04.2015 04:00;104.5;0.1;0.1;0.10;1.8;0.1;-2.7;;0.0
15.04.2015 05:00;102.6;0.1;0.1;0.10;1.9;0.1;-2.8;;0.0
15.04.2015 06:00;100.1;0.1;0.1;0.10;2.5;0.1;-2.8;;1.5
15.04.2015 07:00;101.9;0.1;0.2;0.10;2.4;0.1;-2.3;;52.7
15.04.2015 08:00;98.8;0.1;0.1;0.10;2.0;0.2;-1.9;;285.2
15.04.2015 09:00;95.7;0.1;0.1;0.10;2.5;0.1;-2.3;;472.8
15.04.2015 10:00;98.9;0.1;0.1;0.10;0.5;0.1;-2.9;;721.8
15.04.2015 11:00;98.8;0.1;0.1;0.10;0.9;0.2;-2.9;;862.5
15.04.2015 12:00;96.4;0.1;0.2;0.10;1.7;0.2;-3.3;;950.2
15.04.2015 13:00;95.5;0.1;0.2;0.10;1.2;0.1;-2.8;;979.5
15.04.2015 14:00;93.4;0.1;0.1;0.10;2.1;0.1;-2.3;;934.3
15.04.2015 15:00;90.6;0.1;0.1;0.10;2.4;0.1;-1.7;;772.5
15.04.2015 16:00;86.4;0.1;0.1;0.10;3.8;0.1;-1.5;;686.8
15.04.2015 17:00;84.7;0.1;0.1;0.10;3.4;0.1;-2.0;;467.8
15.04.2015 18:00;84.2;0.1;;0.10;1.1;0.1;-1.9;;308.3
15.04.2015 19:00;82.6;0.1;0.1;0.10;0.7;0.1;-2.0;;111.5
15.04.2015 20:00;82.5;0.2;0.1;0.10;2.3;0.2;-3.7;;0.5
15.04.2015 21:00;81.6;0.2;0.1;0.10;1.2;0.2;-3.5;;0.0
15.04.2015 22:00;81.5;0.1;0.1;0.10;1.1;0.1;-3.7;;0.0
15.04.2015 23:00;82.4;0.1;0.1;0.10;1.4;0.1;-3.8;;0.0
16.04.2015 00:00;82.6;0.1;0.1;0.10;3.0;0.1;-3.7;;0.0
16.04.2015 01:00;82.8;0.1;0.1;0.10;3.4;0.1;-4.1;;0.0
16.04.2015 02:00;83.0;0.1;0.1;0.10;3.7;0.1;-4.4;;0.0
16.04.2015 03:00;83.4;0.1;0.1;0.10;4.1;0.1;-4.7;;0.0
16.04.2015 04:00;83.0;0.1;0.1;0.10;4.8;0.1;-4.7;;0.0
16.04.2015 05:00;83.4;0.1;0.2;0.10;4.4;0.1;-4.8;;0.0
16.04.2015 06:00;83.8;0.1;0.2;0.10;3.4;0.1;-4.8;;1.5
16.04.2015 07:00;82.8;0.1;0.1;0.10;3.1;0.1;-4.2;;59.0
16.04.2015 08:00;84.4;0.1;0.1;0.10;3.8;0.1;-3.7;;201.5
16.04.2015 09:00;86.2;0.1;0.1;0.10;2.1;0.1;-4.0;;334.8
16.04.2015 10:00;84.2;0.1;0.1;0.10;5.0;0.2;-3.4;;539.5
16.04.2015 11:00;79.0;0.1;0.1;0.10;8.6;0.1;-3.3;;556.0
16.04.2015 12:00;78.7;0.1;0.1;0.10;23.6;0.2;-2.6;;603.3
16.04.2015 13:00;81.1;0.2;0.2;0.10;20.6;0.2;-3.0;;482.5
16.04.2015 14:00;81.1;0.1;0.1;0.10;19.2;0.2;-3.8;;499.2
16.04.2015 15:00;80.0;0.1;0.1;0.10;16.6;0.1;-4.6;;346.8
16.04.2015 16:00;75.4;0.1;0.1;0.10;13.5;0.1;-4.1;;137.2
16.04.2015 17:00;75.2;0.1;0.1;0.10;12.3;0.1;-4.0;;150.7
16.04.2015 18:00;81.4;0.2;0.1;0.10;7.4;0.2;-5.8;;91.8
16.04.2015 19:00;85.2;0.2;0.1;0.10;5.3;0.2;-6.3;;27.7
16.04.2015 20:00;83.5;0.2;0.1;0.10;9.2;0.2;-5.6;;0.5
16.04.2015 21:00;83.0;0.2;0.1;0.10;9.8;0.2;-5.6;;0.0
16.04.2015 22:00;79.8;0.1;0.0;0.10;18.2;0.1;-5.3;;0.0
16.04.2015 23:00;78.6;0.1;0.1;0.10;28.2;0.1;-5.3;;0.0
17.04.2015 00:00;84.1;0.2;0.0;0.10;26.6;0.2;-6.0;;0.0
17.04.2015 01:00;82.7;0.1;0.0;0.10;17.0;0.1;-5.7;;0.0
17.04.2015 02:00;82.5;0.2;0.1;0.10;15.9;0.2;-6.2;;0.0
17.04.2015 03:00;88.0;0.2;0.0;0.10;14.1;0.3;-6.1;;0.0
17.04.2015 04:00;91.1;0.3;0.0;0.10;4.5;0.3;-6.1;;0.0
17.04.2015 05:00;85.1;0.2;0.0;0.10;9.0;0.2;-6.0;;0.0
17.04.2015 06:00;79.7;0.1;0.1;0.10;15.5;0.1;-6.6;;3.5
17.04.2015 07:00;78.0;0.1;0.0;0.10;20.0;0.1;-6.2;;49.0
17.04.2015 08:00;78.6;0.1;0.0;0.10;20.6;0.1;-6.8;;99.2
17.04.2015 09:00;78.5;0.1;0.0;0.10;22.1;0.1;-6.5;;213.5
17.04.2015 10:00;75.5;0.1;0.0;0.10;19.9;0.2;-5.9;;322.7
17.04.2015 11:00;78.9;0.1;0.0;0.10;8.5;0.1;-6.2;;407.7
17.04.2015 12:00;78.9;0.1;0.1;0.10;2.7;0.1;-6.3;;441.0
17.04.2015 13:00;77.7;0.1;0.0;0.10;3.3;0.1;-6.4;;467.3
17.04.2015 14:00;77.6;0.1;0.1;0.10;3.3;0.1;-6.3;;538.0
17.04.2015 15:00;76.0;0.1;0.0;0.10;4.1;0.1;-6.3;;490.8
17.04.2015 16:00;75.1;0.2;0.0;0.10;3.6;0.2;-6.5;;279.5
17.04.2015 17:00;76.9;0.2;0.1;0.10;3.0;0.3;-6.7;;172.3
17.04.2015 18:00;80.3;0.1;0.1;0.10;1.2;0.2;-7.2;;74.7
17.04.2015 19:00;81.4;0.1;;0.10;1.2;0.1;-7.2;;30.2
17.04.2015 20:00;80.5;0.2;0.0;0.10;0.5;0.2;-7.1;;0.8
17.04.2015 21:00;79.3;0.2;0.0;0.10;0.0;0.2;-7.1;;0.0
17.04.2015 22:00;79.8;0.2;0.0;0.10;;0.2;-7.1;;0.0
17.04.2015 23:00;80.3;0.2;0.0;0.10;;0.2;-7.3;;0.0
18.04.2015 00:00;78.6;0.2;0.0;0.10;0.9;0.2;-6.9;;0.0
18.04.2015 01:00;75.1;0.2;0.0;;0.0;0.2;-6.6;;0.0
18.04.2015 02:00;76.0;0.2;0.0;0.10;0.0;0.2;-6.4;;0.0
18.04.2015 03:00;71.6;0.3;0.0;0.10;1.7;0.3;-7.4;;0.0
18.04.2015 04:00;69.2;0.4;0.0;0.10;0.0;0.4;-7.9;;0.0
18.04.2015 05:00;70.4;0.3;0.0;0.10;;0.3;-8.0;;0.0
18.04.2015 06:00;70.6;0.3;0.0;0.10;1.8;0.3;-8.1;;1.5
18.04.2015 07:00;73.8;0.2;0.0;0.10;1.3;0.2;-8.0;;48.3
18.04.2015 08:00;78.4;0.1;0.0;0.10;0.4;0.1;-8.8;;174.2
18.04.2015 09:00;78.6;0.1;0.0;0.10;1.8;0.1;-8.6;;396.0
18.04.2015 10:00;76.6;;0.1;0.10;5.3;;-8.8;;536.5
18.04.2015 11:00;71.2;0.1;0.0;0.10;4.2;0.3;-8.6;;623.5
18.04.2015 12:00;75.4;0.1;0.0;0.10;3.3;0.2;-9.7;;882.7
18.04.2015 13:00;69.2;;0.1;0.10;1.9;;-9.0;;819.8
18.04.2015 14:00;72.7;;0.0;0.10;0.8;;-9.2;;892.5
18.04.2015 15:00;76.0;0.2;0.1;0.10;0.6;0.3;-9.6;;852.2
18.04.2015 16:00;76.7;0.3;0.0;0.10;1.7;0.5;-9.5;;719.0
18.04.2015 17:00;92.6;0.2;0.1;0.10;1.7;0.2;-10.4;;544.7
18.04.2015 18:00;94.2;0.1;0.0;0.10;1.9;0.2;-10.6;;339.3
18.04.2015 19:00;96.2;0.1;0.0;0.10;0.0;0.1;-10.2;;126.2
18.04.2015 20:00;92.3;0.2;0.0;0.10;0.3;0.2;-9.7;;3.7
18.04.2015 21:00;91.6;0.1;0.0;0.10;1.0;0.2;-10.0;;0.0
18.04.2015 22:00;92.9;0.1;0.0;0.10;1.6;0.1;-9.9;;0.0
18.04.2015 23:00;94.0;0.1;0.0;0.10;1.1;0.1;-9.9;;0.0
19.04.2015 00:00;95.0;0.1;0.0;0.10;0.7;0.1;-9.8;;0.0
19.04.2015 01:00;90.9;0.1;0.0;0.10;2.9;0.1;-10.2;;0.0
19.04.2015 02:00;88.7;0.1;0.0;0.10;3.2;0.1;-9.5;;0.0
19.04.2015 03:00;90.6;0.1;0.0;0.10;3.6;0.1;-8.9;;0.0
19.04.2015 04:00;83.4;0.1;0.0;0.10;4.0;0.1;-8.6;;0.0
19.04.2015 05:00;81.0;0.1;0.1;0.10;5.4;0.2;-8.0;;0.0
19.04.2015 06:00;80.2;0.1;0.1;0.10;2.4;0.2;-8.1;;3.0
19.04.2015 07:00;79.3;0.2;0.1;0.10;3.2;0.2;-8.0;;70.2
19.04.2015 08:00;79.3;0.2;0.1;0.10;4.0;0.2;-8.1;;228.7
