Station: Lugano-Università
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];CPC [1/cm³];NMVOC [ppm];EC [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
12.02.2015 19:00;12.6;102.1;4.6;0.80;122.6;18812.4;0.2;4.1;123.4;7.7;0.0;0.0
12.02.2015 20:00;1.6;99.1;7.4;0.80;122.3;32688.3;0.3;4.6;145.7;7.0;0.0;0.0
12.02.2015 21:00;1.9;88.3;6.8;0.80;118.1;33256.1;0.3;4.4;123.9;5.7;0.0;0.0
12.02.2015 22:00;2.4;76.6;5.9;0.80;112.3;29235.3;0.2;4.3;102.3;4.9;0.0;0.0
12.02.2015 23:00;2.0;70.8;4.8;0.70;110.6;23989.3;0.2;4.1;93.5;4.3;0.0;0.0
13.02.2015 00:00;2.1;65.6;3.6;0.70;107.4;17201.3;0.2;3.8;81.1;3.6;0.0;0.0
13.02.2015 01:00;3.3;59.0;3.6;0.60;102.4;15161.6;0.2;3.5;68.6;3.5;0.0;0.0
13.02.2015 02:00;3.7;54.0;3.4;0.60;101.2;12997.1;0.2;3.4;60.9;3.3;0.0;0.0
13.02.2015 03:00;5.6;50.6;3.7;0.60;98.5;11940.1;0.2;3.1;55.6;3.6;0.0;0.0
13.02.2015 04:00;4.1;52.6;4.3;0.60;98.2;12505.5;0.2;3.1;58.6;4.0;0.0;0.0
13.02.2015 05:00;3.4;56.3;4.1;0.60;100.8;11331.2;0.2;3.1;62.0;4.4;0.0;0.0
13.02.2015 06:00;1.1;64.5;4.8;0.60;105.1;14024.2;0.2;3.4;77.4;4.4;0.0;0.0
13.02.2015 07:00;0.7;64.0;7.3;0.70;101.8;18895.2;0.2;3.4;98.5;4.8;0.0;0.0
13.02.2015 08:00;0.8;69.7;9.3;0.80;103.4;24759.8;0.3;3.8;147.7;4.8;0.0;1.0
13.02.2015 09:00;1.0;74.6;8.3;0.80;106.7;27670.3;0.3;4.5;189.3;4.8;0.0;9.8
13.02.2015 10:00;2.3;70.3;6.0;0.70;108.4;22771.4;0.2;4.0;134.5;4.9;0.0;28.8
13.02.2015 11:00;3.5;68.9;6.6;0.70;112.7;22306.3;0.2;4.0;133.8;4.9;0.0;54.7
13.02.2015 12:00;5.9;63.3;5.3;0.70;111.2;16550.4;0.2;4.0;108.4;5.2;0.0;76.2
13.02.2015 13:00;6.3;65.4;5.5;0.70;106.1;19763.8;0.2;3.7;107.2;5.5;0.0;67.5
13.02.2015 14:00;9.7;60.9;4.6;0.70;102.8;14856.0;0.2;3.3;87.3;5.7;0.0;54.3
13.02.2015 15:00;14.9;56.8;4.0;0.60;91.4;16332.0;0.2;2.9;72.6;5.8;0.0;41.8
13.02.2015 16:00;19.1;56.7;3.7;0.60;87.8;15953.7;0.1;2.9;67.0;6.1;0.0;27.3
13.02.2015 17:00;12.3;67.0;4.3;0.60;91.1;19516.6;0.2;3.1;88.8;6.1;0.0;20.5
13.02.2015 18:00;6.7;74.6;6.2;0.70;94.8;23361.3;0.2;3.5;98.7;6.3;0.0;6.8
13.02.2015 19:00;10.1;67.1;5.5;0.70;92.4;20435.8;0.2;3.2;80.4;6.2;0.0;0.0
13.02.2015 20:00;3.5;71.6;5.6;0.70;101.1;23140.2;0.2;3.6;99.4;5.9;0.0;0.0
13.02.2015 21:00;6.1;64.3;4.4;0.60;96.5;19622.5;0.2;3.3;75.1;5.9;0.0;0.0
13.02.2015 22:00;6.8;58.2;3.9;0.70;94.1;19772.4;0.2;3.2;69.3;5.7;0.0;0.0
13.02.2015 23:00;6.2;50.6;4.0;0.70;91.0;18540.1;0.2;3.0;62.7;5.2;0.1;0.0
14.02.2015 00:00;8.6;47.4;3.0;0.70;84.2;14462.0;0.2;2.9;61.2;4.9;0.0;0.0
14.02.2015 01:00;15.1;36.3;2.4;0.60;74.2;11421.7;0.1;2.4;39.2;4.7;0.3;0.0
14.02.2015 02:00;18.8;32.9;1.9;0.50;71.5;9021.2;0.1;2.2;34.1;4.4;0.3;0.0
14.02.2015 03:00;26.4;25.7;1.9;0.50;66.7;7045.6;0.1;1.9;26.3;4.3;0.5;0.0
14.02.2015 04:00;27.1;26.1;1.8;0.50;65.5;6543.1;0.1;1.9;26.8;3.9;0.7;0.0
14.02.2015 05:00;26.3;27.1;1.8;0.50;61.1;7736.6;0.1;1.7;28.3;3.7;0.6;0.0
14.02.2015 06:00;23.1;32.1;2.2;0.50;54.3;8986.9;0.1;1.9;33.8;3.4;0.2;0.0
14.02.2015 07:00;12.6;38.8;3.1;0.50;48.9;14147.1;0.1;2.0;45.1;3.4;0.6;0.0
14.02.2015 08:00;10.6;41.4;2.6;0.50;42.5;11212.0;0.1;1.9;47.1;3.2;1.0;0.2
14.02.2015 09:00;9.5;43.0;2.5;0.60;38.8;10891.0;0.1;1.8;52.3;2.8;1.7;5.7
14.02.2015 10:00;9.0;42.2;2.8;0.60;34.2;14400.7;0.1;1.9;56.7;2.2;1.2;22.0
14.02.2015 11:00;6.6;50.0;2.8;0.60;27.5;15936.3;0.2;1.8;76.7;2.3;1.8;41.5
14.02.2015 12:00;5.4;53.1;2.9;0.60;25.8;17461.1;0.2;1.9;90.3;2.3;0.5;50.2
14.02.2015 13:00;5.6;54.6;2.5;0.60;23.5;16180.5;0.2;1.9;91.1;2.2;1.1;55.0
14.02.2015 14:00;5.8;55.7;2.5;0.70;21.4;15204.1;0.2;1.9;92.4;2.2;1.0;61.3
14.02.2015 15:00;4.6;59.7;2.8;0.70;20.8;14529.1;0.2;1.9;104.3;2.3;0.5;58.0
14.02.2015 16:00;5.0;61.6;2.4;0.70;20.0;14696.1;0.2;1.9;94.4;2.5;0.4;35.2
14.02.2015 17:00;2.5;65.9;2.6;0.70;19.2;14561.2;0.2;1.8;101.0;2.7;0.5;12.2
14.02.2015 18:00;1.2;66.8;2.3;0.70;18.8;13560.9;0.2;1.9;99.5;2.5;0.7;0.3
14.02.2015 19:00;1.1;67.3;2.5;0.70;19.5;18234.3;0.2;2.1;119.3;2.9;0.4;0.0
14.02.2015 20:00;1.3;65.0;3.0;0.90;25.2;27919.1;0.2;2.6;127.5;2.9;0.3;0.0
14.02.2015 21:00;1.4;65.7;3.0;0.90;26.4;27499.8;0.2;2.7;130.7;2.6;1.2;0.0
14.02.2015 22:00;1.3;65.6;2.7;0.90;25.2;24842.6;0.2;2.7;127.6;2.2;1.2;0.0
14.02.2015 23:00;1.0;63.0;2.5;0.80;19.5;20631.8;0.2;2.3;110.8;2.1;1.3;0.0
15.02.2015 00:00;1.4;59.6;2.1;0.80;20.5;17514.1;0.2;2.3;99.3;1.7;0.8;0.0
15.02.2015 01:00;1.1;56.6;2.0;0.80;22.4;16450.5;0.2;2.2;87.6;1.8;1.4;0.0
15.02.2015 02:00;1.5;55.4;2.1;0.80;18.8;14994.1;0.2;2.0;85.1;1.6;1.5;0.0
15.02.2015 03:00;0.8;54.8;2.3;0.90;19.7;15695.9;0.2;2.3;97.0;1.5;1.2;0.0
15.02.2015 04:00;0.8;54.3;2.3;0.90;19.7;16055.1;0.2;2.2;102.4;1.1;2.1;0.0
15.02.2015 05:00;8.9;43.0;2.0;0.70;12.0;11898.8;0.2;1.3;65.2;1.4;2.0;0.0
15.02.2015 06:00;5.6;46.6;2.2;0.60;6.0;15145.2;0.1;1.0;62.7;0.4;2.2;0.0
15.02.2015 07:00;0.7;52.5;3.1;0.70;9.2;23229.9;0.2;1.4;93.3;0.3;2.7;0.0
15.02.2015 08:00;0.6;54.1;3.5;0.70;7.0;23930.0;0.2;1.1;97.0;0.2;2.6;0.0
15.02.2015 09:00;1.8;53.1;3.4;0.60;4.8;24042.7;0.2;1.0;93.8;0.2;3.0;1.2
15.02.2015 10:00;3.0;53.6;3.2;0.60;3.3;24895.0;0.1;1.0;88.6;0.1;5.2;4.2
15.02.2015 11:00;5.9;53.7;3.0;0.60;3.6;26641.9;0.1;1.0;88.5;0.1;4.2;19.8
15.02.2015 12:00;6.8;57.6;3.5;0.60;5.4;32735.6;0.2;1.2;105.3;0.2;3.2;37.3
15.02.2015 13:00;10.7;59.4;4.3;0.60;6.3;31592.0;0.2;1.4;115.3;0.5;1.6;82.8
15.02.2015 14:00;10.3;60.4;5.5;0.70;11.3;30658.4;0.2;1.9;128.1;1.0;0.4;109.0
15.02.2015 15:00;12.0;56.6;5.4;0.70;13.0;24102.3;0.2;1.7;106.9;1.9;0.1;115.2
15.02.2015 16:00;7.9;58.3;3.9;0.70;14.9;21698.1;0.2;1.7;100.7;1.8;0.3;46.3
15.02.2015 17:00;3.9;67.6;4.6;0.80;20.7;26258.9;0.2;2.3;128.4;2.0;0.1;23.2
15.02.2015 18:00;2.3;68.6;4.4;0.80;21.4;26632.7;0.2;2.5;131.3;2.0;0.3;3.8
15.02.2015 19:00;1.4;70.4;4.7;1.00;33.5;34757.5;0.2;3.6;154.2;2.0;1.5;0.0
15.02.2015 20:00;1.6;70.1;4.2;1.00;36.1;33312.9;0.2;3.7;154.1;2.2;0.4;0.0
15.02.2015 21:00;1.6;65.9;4.7;1.10;42.5;33377.9;0.2;4.2;153.2;2.0;0.1;0.0
15.02.2015 22:00;1.5;61.4;4.9;1.00;41.3;35031.8;0.2;3.5;133.3;2.0;0.3;0.0
15.02.2015 23:00;1.4;60.2;4.0;0.90;38.4;29737.4;0.2;2.9;106.4;2.4;0.1;0.0
16.02.2015 00:00;1.5;56.8;3.6;0.90;33.1;23550.7;0.2;2.6;95.1;2.3;0.9;0.0
16.02.2015 01:00;2.5;56.5;2.9;0.70;23.0;16462.7;0.1;1.8;68.8;2.5;0.0;0.0
16.02.2015 02:00;4.7;46.4;3.2;0.70;26.0;17449.5;0.1;1.6;56.5;2.3;0.0;0.0
16.02.2015 03:00;10.9;42.2;2.9;0.60;18.6;14229.2;0.1;1.1;44.2;2.5;0.0;0.0
16.02.2015 04:00;13.5;35.7;2.9;0.50;15.7;12926.9;0.1;0.7;38.1;2.0;0.0;0.0
16.02.2015 05:00;12.6;37.0;2.7;0.40;11.8;15746.7;0.1;0.6;40.0;1.9;0.0;0.0
16.02.2015 06:00;11.7;45.3;3.3;0.40;7.6;22972.3;0.1;0.8;52.3;1.6;0.0;0.0
16.02.2015 07:00;1.7;67.6;4.1;0.40;6.9;43016.8;0.1;1.1;112.7;1.9;0.0;0.0
16.02.2015 08:00;1.6;75.9;4.9;0.50;8.3;40829.2;0.2;1.6;142.6;1.8;0.0;8.7
16.02.2015 09:00;2.5;90.0;7.1;0.70;12.7;50758.6;0.3;3.0;;2.4;0.0;46.0
16.02.2015 10:00;4.9;85.6;9.7;0.70;17.4;45907.1;0.2;3.3;;3.1;0.0;105.3
16.02.2015 11:00;7.9;82.9;9.9;0.70;20.1;37842.9;0.3;3.3;;4.2;0.0;155.7
16.02.2015 12:00;19.0;64.2;9.6;0.50;14.2;26190.3;0.2;1.7;123.8;4.8;0.0;294.0
16.02.2015 13:00;17.5;70.5;9.3;0.60;17.4;25776.5;0.2;1.7;133.9;5.6;0.0;255.8
16.02.2015 14:00;18.6;65.7;8.5;0.60;19.3;26625.8;0.2;1.8;119.3;6.2;0.0;265.2
16.02.2015 15:00;11.7;77.0;8.1;0.60;22.9;28824.6;0.2;2.1;147.3;6.5;0.0;192.7
16.02.2015 16:00;10.2;82.2;8.7;0.70;26.3;25287.3;0.2;2.1;155.7;7.0;0.0;187.8
16.02.2015 17:00;5.2;86.6;8.1;0.60;25.1;28058.4;0.2;2.1;155.4;7.2;0.0;81.8
16.02.2015 18:00;1.5;87.0;6.1;0.80;22.8;30203.9;0.3;2.6;184.7;6.4;0.0;9.7
16.02.2015 19:00;0.8;83.4;6.0;0.90;25.8;38710.2;0.4;3.6;;6.1;0.0;0.0
16.02.2015 20:00;1.1;77.6;6.9;0.70;21.9;37856.1;0.3;2.4;155.9;5.5;0.0;0.0
16.02.2015 21:00;2.9;67.6;6.2;0.60;21.1;33525.6;0.2;2.0;96.4;5.5;0.0;0.0
16.02.2015 22:00;3.6;63.1;6.3;0.60;21.2;32187.3;0.2;1.9;92.0;5.2;0.0;0.0
16.02.2015 23:00;13.1;45.3;5.2;0.50;18.8;26906.5;0.1;1.4;52.2;4.7;0.0;0.0
17.02.2015 00:00;15.4;40.9;4.1;0.50;17.8;18792.7;0.1;1.2;46.0;4.7;0.0;0.0
17.02.2015 01:00;24.9;30.3;4.0;0.40;14.2;15683.6;0.1;0.8;31.6;4.7;0.0;0.0
17.02.2015 02:00;23.4;30.0;4.2;0.30;12.4;16525.8;0.1;0.7;31.5;4.6;0.0;0.0
17.02.2015 03:00;24.9;26.5;3.9;0.30;9.1;12950.3;0.1;0.5;27.6;4.3;0.0;0.0
17.02.2015 04:00;29.9;22.0;3.7;0.30;7.9;12930.9;0.1;0.5;22.9;3.9;0.0;0.0
17.02.2015 05:00;28.4;25.5;3.7;0.20;6.9;13453.6;0.1;0.4;26.6;4.0;0.0;0.0
17.02.2015 06:00;18.9;35.5;4.5;0.30;8.4;22024.8;0.1;1.5;38.5;4.0;0.0;0.0
17.02.2015 07:00;7.5;53.5;6.3;0.30;7.8;36866.5;0.1;0.8;79.8;4.0;0.0;0.0
17.02.2015 08:00;1.4;70.4;6.6;0.50;8.7;47319.0;0.2;1.6;147.1;3.6;0.0;6.3
17.02.2015 09:00;3.6;75.9;8.3;0.60;16.7;53321.0;0.2;2.4;190.1;4.3;0.0;134.5
17.02.2015 10:00;10.3;71.8;11.0;0.60;20.9;36027.9;0.2;2.1;158.9;5.4;0.0;253.5
17.02.2015 11:00;21.3;53.4;8.9;0.50;16.0;21505.3;0.1;1.5;93.7;6.1;0.0;412.5
17.02.2015 12:00;30.3;41.7;6.9;0.40;16.4;17716.5;0.1;1.2;68.2;6.7;0.0;500.3
17.02.2015 13:00;47.8;30.8;5.0;0.30;13.4;12936.0;0.1;0.9;43.1;8.1;0.0;526.8
17.02.2015 14:00;63.3;23.9;3.6;0.30;10.0;8996.0;0.1;0.6;29.9;9.6;0.0;525.5
17.02.2015 15:00;64.3;26.9;3.0;0.30;10.2;8747.0;0.1;0.6;33.1;10.4;0.0;448.3
17.02.2015 16:00;56.2;34.2;3.6;0.30;11.8;11770.8;0.1;0.7;41.4;8.6;0.0;293.3
17.02.2015 17:00;50.1;40.6;3.6;0.40;15.6;12030.5;0.1;0.9;46.2;8.4;0.0;174.0
17.02.2015 18:00;11.2;90.2;5.1;0.80;21.2;27977.2;0.3;1.9;160.5;8.3;0.0;28.5
17.02.2015 19:00;6.7;81.3;4.9;0.60;19.2;29707.0;0.3;1.9;124.0;7.6;0.0;0.0
17.02.2015 20:00;5.9;77.3;5.7;0.60;18.6;35467.4;0.2;1.9;107.6;7.2;0.0;0.0
17.02.2015 21:00;11.1;64.2;5.5;0.50;18.9;31351.9;0.2;1.6;75.5;6.2;0.0;0.0
17.02.2015 22:00;7.5;61.9;5.1;0.50;21.7;26876.4;0.2;1.9;75.8;5.8;0.0;0.0
17.02.2015 23:00;8.8;55.0;4.7;0.50;24.7;28199.3;0.2;1.6;64.9;4.9;0.0;0.0
18.02.2015 00:00;6.7;52.9;3.6;0.50;26.8;18825.8;0.2;1.6;63.0;4.5;0.0;0.0
18.02.2015 01:00;12.4;41.3;3.1;0.50;27.7;16629.8;0.1;1.6;44.9;4.1;0.0;0.0
18.02.2015 02:00;12.6;35.8;3.3;0.40;27.9;16052.1;0.1;1.4;39.0;3.9;0.0;0.0
18.02.2015 03:00;15.9;31.6;3.4;0.40;27.4;13988.2;0.1;1.3;33.4;4.1;0.0;0.0
18.02.2015 04:00;11.0;35.4;3.5;0.40;27.4;14029.0;0.1;1.2;37.7;4.1;0.0;0.0
18.02.2015 05:00;4.6;40.1;4.2;0.40;27.8;16222.9;0.1;1.3;47.1;4.1;0.0;0.0
18.02.2015 06:00;5.3;42.9;4.4;0.40;29.4;16645.6;0.1;1.6;51.9;4.4;0.0;0.0
18.02.2015 07:00;0.7;59.1;5.3;0.50;30.6;28206.5;0.2;2.2;125.4;4.5;0.0;0.0
18.02.2015 08:00;0.9;57.2;6.4;0.60;31.9;32748.1;0.2;2.5;148.5;4.3;0.0;9.5
18.02.2015 09:00;2.0;57.6;7.7;0.70;33.7;39116.7;0.2;3.7;190.0;4.6;0.0;100.3
18.02.2015 10:00;5.5;61.0;8.8;0.70;45.4;26505.0;0.2;3.0;157.8;5.0;0.0;237.8
18.02.2015 11:00;23.4;49.0;7.4;0.50;45.9;16034.7;0.1;2.1;83.0;5.7;0.0;385.2
18.02.2015 12:00;48.7;36.7;5.9;0.40;47.7;13230.8;0.1;1.6;47.9;6.8;0.0;488.7
18.02.2015 13:00;60.5;28.8;5.3;0.40;46.8;10588.0;0.1;1.4;35.7;7.7;0.0;524.3
18.02.2015 14:00;72.7;21.7;4.6;0.40;57.3;8853.3;0.1;1.2;25.5;9.2;0.0;506.5
18.02.2015 15:00;74.2;24.4;4.1;0.40;75.2;9342.8;0.1;1.2;28.1;9.6;0.0;431.5
18.02.2015 16:00;73.1;30.1;3.8;0.40;43.9;9967.6;0.1;1.3;33.7;9.9;0.0;314.2
18.02.2015 17:00;65.0;40.0;3.7;0.50;42.0;11259.6;0.1;1.5;43.3;9.6;0.0;168.3
18.02.2015 18:00;40.0;67.8;4.6;0.60;47.2;19627.1;0.2;2.0;72.8;8.9;0.0;32.3
18.02.2015 19:00;16.0;82.3;5.3;0.70;48.9;25796.1;0.2;2.3;98.4;8.4;0.0;0.0
18.02.2015 20:00;10.7;77.7;5.1;0.70;49.1;26960.1;0.2;2.5;98.5;7.1;0.0;0.0
18.02.2015 21:00;15.1;68.4;5.0;0.60;48.4;25591.3;0.2;2.5;77.8;6.2;0.0;0.0
18.02.2015 22:00;11.0;64.9;5.7;0.60;49.5;27926.8;0.2;2.4;73.2;5.3;0.0;0.0
18.02.2015 23:00;13.3;50.6;4.3;0.60;46.1;24571.6;0.2;2.2;56.5;4.6;0.0;0.0
19.02.2015 00:00;18.3;43.9;3.3;0.50;42.1;16308.4;0.1;1.9;47.4;3.9;0.0;0.0
19.02.2015 01:00;20.0;39.0;3.2;0.50;40.0;15625.1;0.1;1.7;41.0;3.4;0.0;0.0
19.02.2015 02:00;24.7;30.2;3.4;0.40;38.0;13167.2;0.1;1.5;31.9;2.9;0.0;0.0
19.02.2015 03:00;24.8;28.9;3.4;0.40;34.3;13847.6;0.1;1.4;30.2;2.6;0.0;0.0
19.02.2015 04:00;24.0;27.7;3.0;0.40;31.6;11525.4;0.1;1.2;28.8;2.3;0.0;0.0
19.02.2015 05:00;24.7;26.5;2.9;0.40;28.5;11553.1;0.1;1.1;28.0;1.9;0.0;0.0
19.02.2015 06:00;17.0;34.3;3.7;0.40;26.2;19521.8;0.1;1.1;37.9;1.8;0.0;0.0
19.02.2015 07:00;7.8;47.9;5.5;0.40;25.3;35412.9;0.1;1.2;64.5;1.4;0.0;0.0
19.02.2015 08:00;2.3;64.9;6.4;0.50;25.9;44400.2;0.2;1.9;132.2;1.3;0.0;7.7
19.02.2015 09:00;4.0;72.0;7.8;0.60;28.1;54016.8;0.2;2.8;186.5;1.9;0.0;107.3
19.02.2015 10:00;15.5;58.7;8.2;0.50;32.5;25413.5;0.2;2.2;109.7;3.0;0.0;297.2
19.02.2015 11:00;24.3;48.1;7.7;0.50;39.1;17990.9;0.1;1.9;82.5;3.7;0.0;439.8
19.02.2015 12:00;27.2;40.4;6.3;0.50;41.8;14050.9;0.1;1.6;68.4;5.0;0.0;533.7
19.02.2015 13:00;;;;0.40;24.6;10228.6;0.1;1.0;;5.8;0.0;567.3
19.02.2015 14:00;64.1;27.5;3.2;0.40;37.7;10613.8;0.1;1.1;35.1;8.1;0.0;547.8
19.02.2015 15:00;67.2;30.7;3.0;0.40;60.5;10842.1;0.1;1.0;37.7;9.0;0.0;473.8
19.02.2015 16:00;66.3;32.7;2.4;0.40;74.1;10915.9;0.1;1.1;37.9;9.8;0.0;350.3
19.02.2015 17:00;58.2;41.7;2.3;0.50;33.4;11607.8;0.1;1.4;46.1;9.6;0.0;190.7
19.02.2015 18:00;25.2;78.2;3.6;0.60;39.4;21130.1;0.2;2.0;94.3;9.0;0.0;39.0
19.02.2015 19:00;2.3;105.2;6.0;0.90;51.6;37668.9;0.4;3.6;183.5;8.5;0.0;0.0
19.02.2015 20:00;7.9;79.4;5.9;0.60;37.0;30110.9;0.2;2.3;97.4;6.8;0.0;0.0
19.02.2015 21:00;10.5;68.9;5.5;0.50;33.8;28538.4;0.2;2.1;78.6;5.8;0.0;0.0
19.02.2015 22:00;12.4;59.6;5.6;0.50;34.3;29163.9;0.2;2.0;67.4;5.0;0.0;0.0
19.02.2015 23:00;10.6;58.4;4.9;0.50;35.9;25990.8;0.2;2.1;68.7;4.3;0.0;0.0
20.02.2015 00:00;19.8;41.1;3.1;0.50;34.4;16805.7;0.1;1.8;43.5;3.6;0.0;0.0
20.02.2015 01:00;23.3;36.3;3.5;0.40;32.1;15520.8;0.1;1.6;38.4;3.2;0.0;0.0
20.02.2015 02:00;24.4;31.8;3.2;0.40;29.1;14159.3;0.1;1.5;33.1;2.7;0.0;0.0
20.02.2015 03:00;25.3;29.3;3.2;0.40;25.0;13753.7;0.1;1.3;30.4;2.2;0.0;0.0
20.02.2015 04:00;21.7;32.3;3.2;0.40;23.4;13824.7;0.1;1.2;33.7;1.9;0.0;0.0
20.02.2015 05:00;19.1;33.6;3.2;0.40;22.5;14532.9;0.1;1.2;35.1;1.6;0.0;0.0
20.02.2015 06:00;14.8;38.8;4.3;0.40;20.3;21766.8;0.1;1.3;44.0;1.5;0.0;0.0
20.02.2015 07:00;5.8;50.2;6.7;0.40;21.2;44439.5;0.1;1.3;69.2;1.2;0.0;0.0
20.02.2015 08:00;2.9;60.7;7.0;0.50;20.5;46851.7;0.2;1.8;107.7;1.0;0.0;8.2
20.02.2015 09:00;4.2;69.6;8.3;0.60;26.7;55625.9;0.2;2.7;175.1;1.9;0.0;112.2
20.02.2015 10:00;12.7;63.4;9.0;0.60;32.6;34426.2;0.2;2.5;134.4;3.1;0.0;308.2
20.02.2015 11:00;30.1;49.4;7.0;0.50;32.1;19479.8;0.2;1.5;78.5;4.1;0.0;451.0
20.02.2015 12:00;43.6;38.1;5.2;0.40;32.5;14550.3;0.1;1.3;53.2;5.2;0.0;526.0
20.02.2015 13:00;57.6;32.9;3.9;0.40;25.2;11569.5;0.1;1.2;41.9;6.8;0.0;534.7
20.02.2015 14:00;73.8;29.8;3.5;0.40;42.4;10868.0;0.1;1.6;34.8;8.9;0.0;484.3
20.02.2015 15:00;86.4;29.7;3.2;0.40;40.8;10936.6;0.1;1.3;33.4;9.1;0.0;429.0
20.02.2015 16:00;90.7;26.5;2.7;0.30;32.5;9962.1;0.1;1.1;28.4;9.2;0.0;371.5
20.02.2015 17:00;81.9;35.8;2.8;0.40;29.9;15940.9;0.1;1.2;37.6;9.1;0.0;203.0
20.02.2015 18:00;67.9;51.0;3.2;0.40;30.6;18760.7;0.1;1.3;53.5;8.6;0.0;29.3
20.02.2015 19:00;66.2;49.6;3.4;0.40;30.7;17685.3;0.1;1.3;51.2;8.5;0.0;0.2
20.02.2015 20:00;57.8;52.9;3.6;0.40;29.9;17197.4;0.1;1.3;54.6;7.7;0.0;0.0
20.02.2015 21:00;32.3;61.7;5.7;0.50;39.3;23134.7;0.2;1.8;67.0;7.3;0.0;0.0
20.02.2015 22:00;36.9;49.3;5.9;0.50;38.8;21991.7;0.1;1.8;51.3;7.2;0.0;0.0
20.02.2015 23:00;34.2;48.7;4.4;0.50;38.8;18951.7;0.2;1.7;51.7;6.8;0.0;0.0
21.02.2015 00:00;27.6;56.2;3.7;0.50;38.4;16216.0;0.1;2.0;57.4;6.5;0.0;0.0
21.02.2015 01:00;24.5;48.4;3.6;0.50;39.0;14852.2;0.2;1.9;50.2;6.4;0.0;0.0
21.02.2015 02:00;31.4;43.4;3.3;0.50;37.4;13954.1;0.2;1.8;45.0;6.0;0.1;0.0
21.02.2015 03:00;40.9;33.2;3.1;0.40;36.4;10499.2;0.1;1.4;34.2;5.7;0.1;0.0
21.02.2015 04:00;46.1;27.4;2.7;0.40;32.9;9179.1;0.1;1.2;27.8;5.5;0.0;0.0
21.02.2015 05:00;34.4;34.4;2.8;0.40;36.4;10885.9;0.1;1.5;35.0;5.4;0.0;0.0
21.02.2015 06:00;33.2;30.0;3.1;0.40;31.3;11543.3;0.1;2.1;30.9;5.3;0.0;0.0
21.02.2015 07:00;22.1;40.3;4.6;0.40;29.3;18004.2;0.1;1.3;43.5;5.3;0.0;0.0
21.02.2015 08:00;14.7;44.6;4.4;0.40;30.0;17311.5;0.1;1.3;51.0;5.2;0.2;1.5
21.02.2015 09:00;14.3;44.9;4.2;0.40;31.8;18727.0;0.1;1.5;55.6;4.9;0.6;10.3
21.02.2015 10:00;27.8;43.8;3.7;0.40;33.7;14025.3;0.1;1.5;49.8;4.7;1.3;21.2
21.02.2015 11:00;58.0;30.3;2.5;0.30;23.7;12027.9;0.1;1.0;32.6;4.5;1.1;41.0
21.02.2015 12:00;62.1;25.8;2.2;0.30;19.0;12047.5;0.1;0.9;27.7;4.2;0.9;45.0
21.02.2015 13:00;55.8;29.9;1.9;0.40;18.0;13744.4;0.1;1.0;31.5;3.7;1.1;36.7
21.02.2015 14:00;49.4;36.8;1.9;0.40;15.5;13129.3;0.1;1.0;40.3;3.3;1.1;38.0
21.02.2015 15:00;44.7;40.1;1.9;0.40;14.1;10564.6;0.1;1.0;42.6;2.6;2.5;14.5
21.02.2015 16:00;29.8;52.8;1.5;0.50;14.7;13021.1;0.1;1.2;57.7;1.1;2.2;15.5
21.02.2015 17:00;7.5;79.3;2.2;0.60;16.8;19958.2;0.2;1.5;98.8;0.5;1.9;5.3
21.02.2015 18:00;2.5;84.9;3.1;0.60;17.7;23084.2;0.2;1.8;122.8;1.1;0.3;0.0
21.02.2015 19:00;3.9;80.9;3.5;0.60;19.0;21665.7;0.2;1.8;111.7;1.6;1.1;0.0
21.02.2015 20:00;9.9;67.4;2.8;0.60;19.1;20787.5;0.1;1.7;77.1;1.4;2.6;0.0
21.02.2015 21:00;2.6;76.4;3.0;0.70;21.1;25281.0;0.2;2.0;103.9;0.5;3.6;0.0
21.02.2015 22:00;2.3;71.6;2.7;0.70;24.9;25499.1;0.2;2.1;98.0;0.3;3.9;0.0
21.02.2015 23:00;1.4;75.9;2.8;0.80;19.3;25441.5;0.2;2.1;115.7;0.1;4.3;0.0
22.02.2015 00:00;1.3;76.3;2.4;0.80;19.3;26110.4;0.2;2.1;118.4;0.1;4.6;0.0
22.02.2015 01:00;1.3;76.4;2.4;0.80;17.5;26454.6;0.2;2.1;127.0;0.1;3.1;0.0
22.02.2015 02:00;1.2;72.5;2.4;0.80;13.5;23284.4;0.2;1.7;115.3;0.2;3.7;0.0
22.02.2015 03:00;3.6;67.9;1.9;0.60;9.7;15996.0;0.2;1.3;85.7;0.2;4.0;0.0
22.02.2015 04:00;14.5;54.3;1.7;0.60;5.2;12829.2;0.1;0.8;57.1;0.4;2.4;0.0
22.02.2015 05:00;14.6;54.2;1.7;0.50;3.3;13551.1;0.1;0.6;56.0;0.4;1.8;0.0
22.02.2015 06:00;13.1;55.7;2.0;0.50;3.8;12647.6;0.1;0.9;58.1;0.7;0.6;0.0
22.02.2015 07:00;13.2;56.8;2.8;0.50;3.5;24823.7;0.1;1.0;68.2;1.3;0.0;0.0
22.02.2015 08:00;4.5;66.0;3.5;0.50;6.0;28920.6;0.1;1.2;90.1;1.4;0.0;3.7
